participant_id	biospecimen_id	paper_sample_id	context_key	U_number	n_files	synapse_id	verdict	evidence
HT308B1	HTA12_248_12	HT308B1-S1H5Fc2U1Z1Bs1	HT308B1-S1H5Fc2U#Z1Bs1	1	1	syn53215121	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_12	HT308B1-S1H5Fc2U1Z1Bs1	HT308B1-S1H5Fc2U#Z1Bs1	1	1	syn53215130	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_12	HT308B1-S1H5Fc2U1Z1Bs1	HT308B1-S1H5Fc2U#Z1Bs1	1	1	syn53215184	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_12	HT308B1-S1H5Fc2U1Z1Bs1	HT308B1-S1H5Fc2U#Z1Bs1	1	1	syn53215294	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_12	HT308B1-S1H5Fc2U1Z1Bs1	HT308B1-S1H5Fc2U#Z1Bs1	1	1	syn53215859	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_12	HT308B1-S1H5Fc2U1Z1Bs1	HT308B1-S1H5Fc2U#Z1Bs1	1	1	syn61462659	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_23	HT308B1-S2H5Fc2U1Z1Bs1	HT308B1-S2H5Fc2U#Z1Bs1	1	1	syn61462071	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_23	HT308B1-S2H5Fc2U1Z1Bs1	HT308B1-S2H5Fc2U#Z1Bs1	1	1	syn61462215	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_23	HT308B1-S2H5Fc2U1Z1Bs1	HT308B1-S2H5Fc2U#Z1Bs1	1	1	syn61462257	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_23	HT308B1-S2H5Fc2U1Z1Bs1	HT308B1-S2H5Fc2U#Z1Bs1	1	1	syn61462298	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_23	HT308B1-S2H5Fc2U1Z1Bs1	HT308B1-S2H5Fc2U#Z1Bs1	1	1	syn61462421	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_23	HT308B1-S2H5Fc2U1Z1Bs1	HT308B1-S2H5Fc2U#Z1Bs1	1	1	syn61462513	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_23	HT308B1-S2H5Fc2U1Z1Bs1	HT308B1-S2H5Fc2U#Z1Bs1	1	1	syn61462733	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT308B1	HTA12_248_23	HT308B1-S2H5Fc2U1Z1Bs1	HT308B1-S2H5Fc2U#Z1Bs1	1	1	syn61465352	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_7	HT323B1-S1H1Fc2U1Z1Bs1	HT323B1-S1H1Fc2U#Z1Bs1	1	1	syn53215128	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_7	HT323B1-S1H1Fc2U1Z1Bs1	HT323B1-S1H1Fc2U#Z1Bs1	1	1	syn53215162	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_7	HT323B1-S1H1Fc2U1Z1Bs1	HT323B1-S1H1Fc2U#Z1Bs1	1	1	syn53215216	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_7	HT323B1-S1H1Fc2U1Z1Bs1	HT323B1-S1H1Fc2U#Z1Bs1	1	1	syn53215235	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_7	HT323B1-S1H1Fc2U1Z1Bs1	HT323B1-S1H1Fc2U#Z1Bs1	1	1	syn53215252	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_7	HT323B1-S1H1Fc2U1Z1Bs1	HT323B1-S1H1Fc2U#Z1Bs1	1	1	syn53215282	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_7	HT323B1-S1H1Fc2U1Z1Bs1	HT323B1-S1H1Fc2U#Z1Bs1	1	1	syn53471082	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_7	HT323B1-S1H1Fc2U1Z1Bs1	HT323B1-S1H1Fc2U#Z1Bs1	1	1	syn61462649	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_9	HT323B1-S1H3Fc2U1Z1Bs1	HT323B1-S1H3Fc2U#Z1Bs1	1	1	syn53215112	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_9	HT323B1-S1H3Fc2U1Z1Bs1	HT323B1-S1H3Fc2U#Z1Bs1	1	1	syn53215118	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_9	HT323B1-S1H3Fc2U1Z1Bs1	HT323B1-S1H3Fc2U#Z1Bs1	1	1	syn53215220	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_9	HT323B1-S1H3Fc2U1Z1Bs1	HT323B1-S1H3Fc2U#Z1Bs1	1	1	syn53215228	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_9	HT323B1-S1H3Fc2U1Z1Bs1	HT323B1-S1H3Fc2U#Z1Bs1	1	1	syn53215233	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_9	HT323B1-S1H3Fc2U1Z1Bs1	HT323B1-S1H3Fc2U#Z1Bs1	1	1	syn53215266	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_9	HT323B1-S1H3Fc2U1Z1Bs1	HT323B1-S1H3Fc2U#Z1Bs1	1	1	syn53215856	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT323B1	HTA12_249_9	HT323B1-S1H3Fc2U1Z1Bs1	HT323B1-S1H3Fc2U#Z1Bs1	1	1	syn61462580	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT339B1	HTA12_250_13	HT339B1-S1H3Fc2U2Bs2	HT339B1-S1H3Fc2U#Bs2	2	1	syn61462112	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_13	HT339B1-S1H3Fc2U2Bs2	HT339B1-S1H3Fc2U#Bs2	2	1	syn61462186	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_13	HT339B1-S1H3Fc2U2Bs2	HT339B1-S1H3Fc2U#Bs2	2	1	syn61462307	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_13	HT339B1-S1H3Fc2U2Bs2	HT339B1-S1H3Fc2U#Bs2	2	1	syn61462354	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_13	HT339B1-S1H3Fc2U2Bs2	HT339B1-S1H3Fc2U#Bs2	2	1	syn61462383	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_13	HT339B1-S1H3Fc2U2Bs2	HT339B1-S1H3Fc2U#Bs2	2	1	syn61462454	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_13	HT339B1-S1H3Fc2U2Bs2	HT339B1-S1H3Fc2U#Bs2	2	1	syn61462728	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_13	HT339B1-S1H3Fc2U2Bs2	HT339B1-S1H3Fc2U#Bs2	2	1	syn61465488	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_7	HT339B1-S1H3Fc2U1Z1Bs1	HT339B1-S1H3Fc2U#Z1Bs1	1	1	syn53215154	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_7	HT339B1-S1H3Fc2U1Z1Bs1	HT339B1-S1H3Fc2U#Z1Bs1	1	1	syn53215177	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_7	HT339B1-S1H3Fc2U1Z1Bs1	HT339B1-S1H3Fc2U#Z1Bs1	1	1	syn53215202	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_7	HT339B1-S1H3Fc2U1Z1Bs1	HT339B1-S1H3Fc2U#Z1Bs1	1	1	syn53215214	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_7	HT339B1-S1H3Fc2U1Z1Bs1	HT339B1-S1H3Fc2U#Z1Bs1	1	1	syn53215230	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_7	HT339B1-S1H3Fc2U1Z1Bs1	HT339B1-S1H3Fc2U#Z1Bs1	1	1	syn53215254	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_7	HT339B1-S1H3Fc2U1Z1Bs1	HT339B1-S1H3Fc2U#Z1Bs1	1	1	syn53215857	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT339B1	HTA12_250_7	HT339B1-S1H3Fc2U1Z1Bs1	HT339B1-S1H3Fc2U#Z1Bs1	1	1	syn61462639	BORDERLINE_NEEDS_AUTHOR_CONFIRM	same-H3 consecutive U1-U2 but trailing Bs2 vs Z1Bs1 differ (Bs may be non-block batch token); E1 max; hold for author confirm
HT413C1	HTA12_263_6	HT413C1-Th1K2A4U2Bp1	HT413C1-Th1K2A4U#Bp1	2	1	syn61462076	REJECT_SINGLETON	single section in tier
HT413C1	HTA12_263_6	HT413C1-Th1K2A4U2Bp1	HT413C1-Th1K2A4U#Bp1	2	1	syn61462077	REJECT_SINGLETON	single section in tier
HT413C1	HTA12_263_6	HT413C1-Th1K2A4U2Bp1	HT413C1-Th1K2A4U#Bp1	2	1	syn61462164	REJECT_SINGLETON	single section in tier
HT413C1	HTA12_263_6	HT413C1-Th1K2A4U2Bp1	HT413C1-Th1K2A4U#Bp1	2	1	syn61462204	REJECT_SINGLETON	single section in tier
HT413C1	HTA12_263_6	HT413C1-Th1K2A4U2Bp1	HT413C1-Th1K2A4U#Bp1	2	1	syn61462321	REJECT_SINGLETON	single section in tier
HT413C1	HTA12_263_6	HT413C1-Th1K2A4U2Bp1	HT413C1-Th1K2A4U#Bp1	2	1	syn61462500	REJECT_SINGLETON	single section in tier
HT413C1	HTA12_263_6	HT413C1-Th1K2A4U2Bp1	HT413C1-Th1K2A4U#Bp1	2	1	syn61462599	REJECT_SINGLETON	single section in tier
HT413C1	HTA12_263_6	HT413C1-Th1K2A4U2Bp1	HT413C1-Th1K2A4U#Bp1	2	1	syn61465317	REJECT_SINGLETON	single section in tier
HT472C1	HTA12_270_4	HT472C1-S1H4Fp1U1Bp1	HT472C1-S1H4Fp1U#Bp1	1	1	syn61462011	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_4	HT472C1-S1H4Fp1U1Bp1	HT472C1-S1H4Fp1U#Bp1	1	1	syn61462119	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_4	HT472C1-S1H4Fp1U1Bp1	HT472C1-S1H4Fp1U#Bp1	1	1	syn61462183	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_4	HT472C1-S1H4Fp1U1Bp1	HT472C1-S1H4Fp1U#Bp1	1	1	syn61462221	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_4	HT472C1-S1H4Fp1U1Bp1	HT472C1-S1H4Fp1U#Bp1	1	1	syn61462324	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_4	HT472C1-S1H4Fp1U1Bp1	HT472C1-S1H4Fp1U#Bp1	1	1	syn61462336	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_4	HT472C1-S1H4Fp1U1Bp1	HT472C1-S1H4Fp1U#Bp1	1	1	syn61462483	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_4	HT472C1-S1H4Fp1U1Bp1	HT472C1-S1H4Fp1U#Bp1	1	1	syn61465368	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_6	HT472C1-Th1K1Fp1U1Bp1	HT472C1-Th1K1Fp1U#Bp1	1	1	syn61462123	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_6	HT472C1-Th1K1Fp1U1Bp1	HT472C1-Th1K1Fp1U#Bp1	1	1	syn61462280	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_6	HT472C1-Th1K1Fp1U1Bp1	HT472C1-Th1K1Fp1U#Bp1	1	1	syn61462367	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_6	HT472C1-Th1K1Fp1U1Bp1	HT472C1-Th1K1Fp1U#Bp1	1	1	syn61462370	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_6	HT472C1-Th1K1Fp1U1Bp1	HT472C1-Th1K1Fp1U#Bp1	1	1	syn61462387	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_6	HT472C1-Th1K1Fp1U1Bp1	HT472C1-Th1K1Fp1U#Bp1	1	1	syn61462440	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_6	HT472C1-Th1K1Fp1U1Bp1	HT472C1-Th1K1Fp1U#Bp1	1	1	syn61462545	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT472C1	HTA12_270_6	HT472C1-Th1K1Fp1U1Bp1	HT472C1-Th1K1Fp1U#Bp1	1	1	syn61465477	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
HT480B1	HTA12_254_5	HT480B1-S1H1Fs1U1Bp1	HT480B1-S1H1Fs1U#Bp1	1	1	syn61462053	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_5	HT480B1-S1H1Fs1U1Bp1	HT480B1-S1H1Fs1U#Bp1	1	1	syn61462153	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_5	HT480B1-S1H1Fs1U1Bp1	HT480B1-S1H1Fs1U#Bp1	1	1	syn61462173	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_5	HT480B1-S1H1Fs1U1Bp1	HT480B1-S1H1Fs1U#Bp1	1	1	syn61462310	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_5	HT480B1-S1H1Fs1U1Bp1	HT480B1-S1H1Fs1U#Bp1	1	1	syn61462337	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_5	HT480B1-S1H1Fs1U1Bp1	HT480B1-S1H1Fs1U#Bp1	1	1	syn61462444	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_5	HT480B1-S1H1Fs1U1Bp1	HT480B1-S1H1Fs1U#Bp1	1	1	syn61462666	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_5	HT480B1-S1H1Fs1U1Bp1	HT480B1-S1H1Fs1U#Bp1	1	1	syn61465337	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_6	HT480B1-S1H1Fs1U2Bp1	HT480B1-S1H1Fs1U#Bp1	2	1	syn61462045	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_6	HT480B1-S1H1Fs1U2Bp1	HT480B1-S1H1Fs1U#Bp1	2	1	syn61462115	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_6	HT480B1-S1H1Fs1U2Bp1	HT480B1-S1H1Fs1U#Bp1	2	1	syn61462172	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_6	HT480B1-S1H1Fs1U2Bp1	HT480B1-S1H1Fs1U#Bp1	2	1	syn61462265	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_6	HT480B1-S1H1Fs1U2Bp1	HT480B1-S1H1Fs1U#Bp1	2	1	syn61462319	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_6	HT480B1-S1H1Fs1U2Bp1	HT480B1-S1H1Fs1U#Bp1	2	1	syn61462452	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_6	HT480B1-S1H1Fs1U2Bp1	HT480B1-S1H1Fs1U#Bp1	2	1	syn61462609	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_6	HT480B1-S1H1Fs1U2Bp1	HT480B1-S1H1Fs1U#Bp1	2	1	syn61465335	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_7	HT480B1-S1H3Fs1U1Bp1	HT480B1-S1H3Fs1U#Bp1	1	1	syn61462023	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_7	HT480B1-S1H3Fs1U1Bp1	HT480B1-S1H3Fs1U#Bp1	1	1	syn61462116	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_7	HT480B1-S1H3Fs1U1Bp1	HT480B1-S1H3Fs1U#Bp1	1	1	syn61462128	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_7	HT480B1-S1H3Fs1U1Bp1	HT480B1-S1H3Fs1U#Bp1	1	1	syn61462212	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_7	HT480B1-S1H3Fs1U1Bp1	HT480B1-S1H3Fs1U#Bp1	1	1	syn61462270	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_7	HT480B1-S1H3Fs1U1Bp1	HT480B1-S1H3Fs1U#Bp1	1	1	syn61462353	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_7	HT480B1-S1H3Fs1U1Bp1	HT480B1-S1H3Fs1U#Bp1	1	1	syn61462680	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_7	HT480B1-S1H3Fs1U1Bp1	HT480B1-S1H3Fs1U#Bp1	1	1	syn61465397	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_8	HT480B1-S1H3Fs1U2Bp1	HT480B1-S1H3Fs1U#Bp1	2	1	syn61462017	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_8	HT480B1-S1H3Fs1U2Bp1	HT480B1-S1H3Fs1U#Bp1	2	1	syn61462110	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_8	HT480B1-S1H3Fs1U2Bp1	HT480B1-S1H3Fs1U#Bp1	2	1	syn61462125	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_8	HT480B1-S1H3Fs1U2Bp1	HT480B1-S1H3Fs1U#Bp1	2	1	syn61462362	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_8	HT480B1-S1H3Fs1U2Bp1	HT480B1-S1H3Fs1U#Bp1	2	1	syn61462423	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_8	HT480B1-S1H3Fs1U2Bp1	HT480B1-S1H3Fs1U#Bp1	2	1	syn61462434	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_8	HT480B1-S1H3Fs1U2Bp1	HT480B1-S1H3Fs1U#Bp1	2	1	syn61462564	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
HT480B1	HTA12_254_8	HT480B1-S1H3Fs1U2Bp1	HT480B1-S1H3Fs1U#Bp1	2	1	syn61465377	CANDIDATE_PAIR	identical context, consecutive U [1, 2]; no written spacing; E1 max
S16-38794	HTA12_280_3	S16-38794-A3U1Bp1	S16-38794-A3U#Bp1	1	1	syn61462009	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
S16-38794	HTA12_280_3	S16-38794-A3U1Bp1	S16-38794-A3U#Bp1	1	1	syn61462155	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
S16-38794	HTA12_280_3	S16-38794-A3U1Bp1	S16-38794-A3U#Bp1	1	1	syn61462234	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
S16-38794	HTA12_280_3	S16-38794-A3U1Bp1	S16-38794-A3U#Bp1	1	1	syn61462325	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
S16-38794	HTA12_280_3	S16-38794-A3U1Bp1	S16-38794-A3U#Bp1	1	1	syn61462335	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
S16-38794	HTA12_280_3	S16-38794-A3U1Bp1	S16-38794-A3U#Bp1	1	1	syn61462481	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
S16-38794	HTA12_280_3	S16-38794-A3U1Bp1	S16-38794-A3U#Bp1	1	1	syn61462630	REJECT_DIFFERENT_BLOCK	all-U1 pattern across differing H-tokens; each U1 heads its own block (cf. Mo serial pattern: constant context + varying U)
